date,nominal broad dollar,real broad dollar,10 yr yield,sp 500,opec oil production,world oil production,opec oil price index,usa industrial production,brent price (nominal)
2006-07-26,98.742,99.1969,5.0302,1268.4,29850,81824,2.45,99.0398,73.95
2006-07-27,98.2283,99.1969,5.0343,1263.2,29850,81824,2.45,99.0398,75.04
2006-07-28,98.0539,99.1969,4.9896,1278.55,29850,81824,2.45,99.0398,73.41
2006-07-31,97.9996,99.3747,4.9794,1276.66,29910,81824,2.45,98.9751,75.22
2006-08-01,98.1715,99.3747,4.9753,1270.92,29910,81824,2.45,98.9751,75.95
2006-08-02,97.9432,99.3747,4.9632,1278.55,29910,81824,2.45,98.9751,77.06
2006-08-03,98.0694,99.3747,4.9591,1280.27,29910,81824,2.45,98.9751,76.7
2006-08-04,97.6005,99.3747,4.8925,1279.36,29910,81824,2.45,98.9751,76.13
2006-08-07,97.5088,99.3747,4.9186,1275.77,29910,81824,2.45,98.9751,78.38
2006-08-08,97.6524,99.3747,4.9165,1271.48,29910,81824,2.45,98.9751,77.6
2006-08-09,97.4402,99.3747,4.9367,1265.95,29910,81824,2.45,98.9751,77.31
2006-08-10,97.8887,99.3747,4.9309,1271.81,29910,81824,2.45,98.9751,75.39
2006-08-11,97.7863,99.3747,4.9691,1266.74,29910,81824,2.45,98.9751,75.68
2006-08-14,97.9677,99.3747,4.9952,1268.21,29910,81824,2.45,98.9751,74.29
2006-08-15,97.8043,99.3747,4.9289,1285.58,29910,81824,2.45,98.9751,73.79
2006-08-16,97.3894,99.3747,4.859,1295.43,29910,81824,2.45,98.9751,73.05
2006-08-17,97.3486,99.3747,4.863,1297.48,29910,81824,2.45,98.9751,71.62
2006-08-18,97.7577,99.3747,4.841,1302.3,29910,81824,2.45,98.9751,72.14
2006-08-21,97.3856,99.3747,4.8112,1297.52,29910,81824,2.45,98.9751,73.48
2006-08-22,97.6079,99.3747,4.8092,1298.82,29910,81824,2.45,98.9751,73.15
2006-08-23,97.5731,99.3747,4.8072,1292.99,29910,81824,2.45,98.9751,71.97
2006-08-24,97.7939,99.3747,4.7992,1296.06,29910,81824,2.45,98.9751,72.79
2006-08-25,97.8827,99.3747,4.7793,1295.09,29910,81824,2.45,98.9751,72.65
2006-08-28,97.8467,99.3747,4.7911,1301.79,29910,81824,2.45,98.9751,70.75
2006-08-29,97.7748,99.3747,4.7772,1304.28,29910,81824,2.45,98.9751,69.9
2006-08-30,97.5792,99.3747,4.7515,1304.27,29910,81824,2.45,98.9751,70.35
2006-08-31,97.644,98.8319,4.7258,1303.82,29820,81824,2.45,99.4047,70.3
2006-09-01,97.5084,98.8319,4.7236,1311.01,29820,81824,2.45,99.4047,69.1
2006-09-04,97.4981,98.8319,4.7235,1311.01,29820,81824,2.45,99.4047,67.8
2006-09-05,97.4392,98.8319,4.7789,1313.25,29820,81824,2.45,99.4047,68.14
2006-09-06,97.6087,98.8319,4.7948,1300.26,29820,81824,2.45,99.4047,67
2006-09-07,97.8108,98.8319,4.7848,1294.02,29820,81824,2.45,99.4047,66.5
2006-09-08,98.2119,98.8319,4.7708,1298.92,29820,81824,2.45,99.4047,65.35
2006-09-11,98.3845,98.8319,4.8006,1299.54,29820,81824,2.45,99.4047,64.48
2006-09-12,98.2781,98.8319,4.7688,1313.11,29820,81824,2.45,99.4047,63.01
2006-09-13,98.1775,98.8319,4.7588,1318.07,29820,81824,2.45,99.4047,63.14
2006-09-14,98.0088,98.8319,4.7886,1316.28,29820,81824,2.45,99.4047,62.25
2006-09-15,98.2104,98.8319,4.7885,1319.87,29820,81824,2.45,99.4047,63.36
2006-09-18,98.1332,98.8319,4.8044,1321.18,29820,81824,2.45,99.4047,64.17
2006-09-19,98.1703,98.8319,4.7328,1318.31,29820,81824,2.45,99.4047,62.19
2006-09-20,98.1556,98.8319,4.7288,1325.18,29820,81824,2.45,99.4047,60.4
2006-09-21,97.9458,98.8319,4.636,1318.03,29820,81824,2.45,99.4047,61.45
2006-09-22,97.8667,98.8319,4.5888,1314.78,29820,81824,2.45,99.4047,60.44
2006-09-25,97.9909,98.8319,4.5418,1326.37,29820,81824,2.45,99.4047,60.65
2006-09-26,98.0555,98.8319,4.5828,1336.34,29820,81824,2.45,99.4047,60.15
2006-09-27,98.0107,98.8319,4.5984,1336.59,29820,81824,2.45,99.4047,62.34
2006-09-28,98.0381,98.8319,4.612,1339.15,29820,81824,2.45,99.4047,62.46
2006-09-29,98.1054,98.8319,4.6276,1335.85,29820,81824,2.45,99.4047,62.58
2006-10-02,97.9247,98.5661,4.6,1331.32,29605,81824,1.87,99.2246,60.35
2006-10-03,98.1267,98.5661,4.6137,1334.11,29605,81824,1.87,99.2246,58.35
2006-10-04,98.3682,98.5661,4.5587,1350.22,29605,81824,1.87,99.2246,59.23
2006-10-05,98.2776,98.5661,4.6037,1353.22,29605,81824,1.87,99.2246,59.97
2006-10-06,98.5619,98.5661,4.6943,1349.58,29605,81824,1.87,99.2246,59.79
2006-10-09,98.5702,98.5661,4.6942,1350.66,29605,81824,1.87,99.2246,60.59
2006-10-10,98.9125,98.5661,4.7518,1353.42,29605,81824,1.87,99.2246,59.36
2006-10-11,98.9146,98.5661,4.7778,1349.95,29605,81824,1.87,99.2246,58.58
2006-10-12,98.831,98.5661,4.7698,1362.83,29605,81824,1.87,99.2246,59.05
2006-10-13,98.8002,98.5661,4.7977,1365.62,29605,81824,1.87,99.2246,59.51
2006-10-16,98.71,98.5661,4.7757,1369.06,29605,81824,1.87,99.2246,59.98
2006-10-17,98.5354,98.5661,4.7656,1364.05,29605,81824,1.87,99.2246,60.97
2006-10-18,98.6164,98.5661,4.7536,1365.96,29605,81824,1.87,99.2246,59.56
2006-10-19,98.2897,98.5661,4.7816,1366.96,29605,81824,1.87,99.2246,60.97
2006-10-20,98.1629,98.5661,4.7855,1368.6,29605,81824,1.87,99.2246,59.71
2006-10-23,98.4483,98.5661,4.8277,1377.02,29605,81824,1.87,99.2246,59.2
2006-10-24,98.349,98.5661,4.8196,1377.38,29605,81824,1.87,99.2246,59.92
2006-10-25,98.2057,98.5661,4.7614,1382.23,29605,81824,1.87,99.2246,62.1
2006-10-26,97.8907,98.5661,4.7174,1389.09,29605,81824,1.87,99.2246,60.63
2006-10-27,97.4914,98.5661,4.6715,1377.34,29605,81824,1.87,99.2246,61.11
2006-10-30,97.5672,98.5661,4.6694,1377.93,29605,81824,1.87,99.2246,58.7
2006-10-31,97.3901,98.3548,4.5981,1377.94,29370,81824,1.87,99.1229,58.95
2006-11-01,97.4949,98.3548,4.5645,1367.81,29370,81824,1.87,99.1229,58.87
2006-11-02,97.6556,98.3548,4.594,1367.34,29370,81824,1.87,99.1229,57.84
2006-11-03,97.7209,98.3548,4.715,1364.3,29370,81824,1.87,99.1229,57.84
2006-11-06,97.806,98.3548,4.693,1379.78,29370,81824,1.87,99.1229,59.85
2006-11-07,97.4453,98.3548,4.6571,1382.84,29370,81824,1.87,99.1229,58.73
2006-11-08,97.58,98.3548,4.6352,1385.72,29370,81824,1.87,99.1229,59.89
2006-11-09,97.5041,98.3548,4.6253,1378.33,29370,81824,1.87,99.1229,61.18
2006-11-10,97.4638,98.3548,4.5877,1380.9,29370,81824,1.87,99.1229,59.81
2006-11-13,97.7904,98.3548,4.6093,1384.42,29370,81824,1.87,99.1229,59.05
2006-11-14,97.7475,98.3548,4.5622,1393.22,29370,81824,1.87,99.1229,58.92
2006-11-15,97.8359,98.3548,4.6171,1396.57,29370,81824,1.87,99.1229,59.45
2006-11-16,97.8098,98.3548,4.6644,1399.76,29370,81824,1.87,99.1229,58.36
2006-11-17,97.9855,98.3548,4.5993,1401.2,29370,81824,1.87,99.1229,58.9
2006-11-20,98.0254,98.3548,4.5973,1400.5,29370,81824,1.87,99.1229,59.11
2006-11-21,98.0215,98.3548,4.5698,1402.81,29370,81824,1.87,99.1229,60.35
2006-11-22,97.5315,98.3548,4.558,1406.09,29370,81824,1.87,99.1229,59.58
2006-11-23,97.5314,98.3548,4.5579,1406.09,29370,81824,1.87,99.1229,59.41
2006-11-24,97.0657,98.3548,4.548,1400.95,29370,81824,1.87,99.1229,60.09
2006-11-27,96.9986,98.3548,4.5285,1381.9,29370,81824,1.87,99.1229,60.59
2006-11-28,96.8428,98.3548,4.5011,1386.72,29370,81824,1.87,99.1229,61.04
2006-11-29,96.8577,98.3548,4.5206,1399.48,29370,81824,1.87,99.1229,63.1
2006-11-30,96.5779,97.3659,4.4581,1400.63,28860,81824,1.87,99.0963,64.03
2006-12-01,96.4585,97.3659,4.4327,1396.71,28860,81824,1.87,99.0963,64.8
2006-12-04,96.4319,97.3659,4.4229,1409.12,28860,81824,1.87,99.0963,63.35
2006-12-05,96.2082,97.3659,4.4403,1414.76,28860,81824,1.87,99.0963,63.37
2006-12-06,96.2839,97.3659,4.4851,1412.9,28860,81824,1.87,99.0963,63.2
2006-12-07,96.3207,97.3659,4.4811,1407.29,28860,81824,1.87,99.0963,62.63
2006-12-08,96.6123,97.3659,4.5437,1409.84,28860,81824,1.87,99.0963,62.32
2006-12-11,96.6646,97.3659,4.5182,1413.04,28860,81824,1.87,99.0963,61.97
2006-12-12,96.7119,97.3659,4.4848,1411.56,28860,81824,1.87,99.0963,61.5
2006-12-13,96.7296,97.3659,4.5791,1413.21,28860,81824,1.87,99.0963,61.35
2006-12-14,96.7946,97.3659,4.5968,1425.49,28860,81824,1.87,99.0963,61.35
2006-12-15,96.9857,97.3659,4.5928,1427.09,28860,81824,1.87,99.0963,63.45
2006-12-18,97.1559,97.3659,4.5809,1422.48,28860,81824,1.87,99.0963,62.06
2006-12-19,96.9313,97.3659,4.5888,1425.55,28860,81824,1.87,99.0963,62.73
2006-12-20,96.7762,97.3659,4.5947,1423.53,28860,81824,1.87,99.0963,63.12
2006-12-21,96.9148,97.3659,4.5454,1418.3,28860,81824,1.87,99.0963,62.63
2006-12-22,97.1113,97.3659,4.6185,1410.77,28860,81824,1.87,99.0963,62.54
2006-12-25,97.1221,97.3659,4.6184,1410.77,28860,81824,1.87,99.0963,62.54
2006-12-26,97.1786,97.3659,4.5986,1416.9,28860,81824,1.87,99.0963,60.96
2006-12-27,97.2076,97.3659,4.6503,1426.84,28860,81824,1.87,99.0963,60.48
2006-12-28,97.0656,97.3659,4.6802,1424.73,28860,81824,1.87,99.0963,60.62
2006-12-29,97.0312,97.3659,4.7022,1418.3,28860,81824,1.87,99.0963,60.89
2007-01-01,97.0323,96.7871,4.7022,1418.3,28695,82568,3.59,100.1125,60.89
2007-01-02,97.0323,96.7871,4.6802,1418.3,28695,82568,3.59,100.1125,60.52
2007-01-03,97.1281,96.7871,4.6582,1416.6,28695,82568,3.59,100.1125,57.6
2007-01-04,97.5251,96.7871,4.6024,1418.34,28695,82568,3.59,100.1125,55.15
2007-01-05,97.7801,96.7871,4.6442,1409.71,28695,82568,3.59,100.1125,55.65
2007-01-08,97.788,96.7871,4.6522,1412.84,28695,82568,3.59,100.1125,55.56
2007-01-09,97.9642,96.7871,4.6542,1412.11,28695,82568,3.59,100.1125,55.22
2007-01-10,98.0943,96.7871,4.6843,1414.85,28695,82568,3.59,100.1125,53.44
2007-01-11,98.0845,96.7871,4.7305,1423.83,28695,82568,3.59,100.1125,51.98
2007-01-12,97.921,96.7871,4.775,1430.73,28695,82568,3.59,100.1125,52.95
2007-01-15,97.9201,96.7871,4.775,1430.73,28695,82568,3.59,100.1125,53.19
2007-01-16,97.9816,96.7871,4.7467,1431.9,28695,82568,3.59,100.1125,52.17
2007-01-17,97.7509,96.7871,4.7791,1430.62,28695,82568,3.59,100.1125,52.87
2007-01-18,97.8286,96.7871,4.7427,1426.37,28695,82568,3.59,100.1125,51.82
2007-01-19,97.6868,96.7871,4.7752,1430.5,28695,82568,3.59,100.1125,53.37
2007-01-22,97.827,96.7871,4.759,1422.96,28695,82568,3.59,100.1125,52.65
2007-01-23,97.8117,96.7871,4.8077,1427.99,28695,82568,3.59,100.1125,54.92
2007-01-24,97.908,96.7871,4.8077,1440.13,28695,82568,3.59,100.1125,55.43
2007-01-25,97.8396,96.7871,4.8731,1423.9,28695,82568,3.59,100.1125,54.22
2007-01-26,98.1491,96.7871,4.8733,1422.18,28695,82568,3.59,100.1125,55.36
2007-01-29,98.2066,96.7871,4.8897,1420.62,28695,82568,3.59,100.1125,53.7
2007-01-30,98.1515,96.7871,4.8693,1428.82,28695,82568,3.59,100.1125,56.37
2007-01-31,97.964,97.8325,4.808,1438.24,29970,82568,3.59,99.7546,57.38
2007-02-01,97.7101,97.8325,4.8346,1445.94,29970,82568,3.59,99.7546,56.82
2007-02-02,97.9743,97.8325,4.8204,1448.39,29970,82568,3.59,99.7546,58.44
2007-02-05,97.87,97.8325,4.8021,1446.99,29970,82568,3.59,99.7546,58.07
2007-02-06,97.7357,97.8325,4.7655,1448,29970,82568,3.59,99.7546,58.62
2007-02-07,97.7239,97.8325,4.7432,1450.02,29970,82568,3.59,99.7546,57.42
2007-02-08,97.8169,97.8325,4.7319,1448.31,29970,82568,3.59,99.7546,58.89
2007-02-09,97.7076,97.8325,4.7797,1438.06,29970,82568,3.59,99.7546,58.97
2007-02-12,97.9409,97.8325,4.8037,1433.37,29970,82568,3.59,99.7546,56.5
2007-02-13,97.7063,97.8325,4.8078,1444.26,29970,82568,3.59,99.7546,57.03
2007-02-14,97.2779,97.8325,4.7359,1455.3,29970,82568,3.59,99.7546,57.55
2007-02-15,97.1588,97.8325,4.7061,1456.81,29970,82568,3.59,99.7546,57.52
2007-02-16,97.164,97.8325,4.6882,1455.54,29970,82568,3.59,99.7546,58.96
2007-02-19,97.1545,97.8325,4.6882,1455.54,29970,82568,3.59,99.7546,58.3
2007-02-20,97.321,97.8325,4.6743,1459.68,29970,82568,3.59,99.7546,57.94
2007-02-21,97.27,97.8325,4.6902,1457.63,29970,82568,3.59,99.7546,59.32
2007-02-22,97.266,97.8325,4.7279,1456.38,29970,82568,3.59,99.7546,60.48
2007-02-23,97.1756,97.8325,4.6703,1451.19,29970,82568,3.59,99.7546,60.65
2007-02-26,97.2281,97.8325,4.6248,1449.38,29970,82568,3.59,99.7546,61.4
2007-02-27,97.0883,97.8325,4.5109,1399.04,29970,82568,3.59,99.7546,61.07
2007-02-28,97.2386,97.6761,4.5657,1406.82,30070,82568,3.59,100.7166,61.83
2007-03-01,97.3358,97.6761,4.5499,1403.17,30070,82568,3.59,100.7166,62.02
2007-03-02,97.3691,97.6761,4.497,1387.17,30070,82568,3.59,100.7166,61.8
2007-03-05,97.6716,97.6761,4.495,1374.12,30070,82568,3.59,100.7166,60.44
2007-03-06,97.5123,97.6761,4.5282,1395.41,30070,82568,3.59,100.7166,61.48
2007-03-07,97.4558,97.6761,4.4871,1391.97,30070,82568,3.59,100.7166,62.55
2007-03-08,97.5731,97.6761,4.5125,1401.89,30070,82568,3.59,100.7166,62.35
2007-03-09,97.4559,97.6761,4.5871,1402.85,30070,82568,3.59,100.7166,61.07
2007-03-12,97.3013,97.6761,4.5516,1406.6,30070,82568,3.59,100.7166,60.69
2007-03-13,97.2203,97.6761,4.4907,1377.95,30070,82568,3.59,100.7166,60.94
2007-03-14,97.2759,97.6761,4.5338,1387.17,30070,82568,3.59,100.7166,60.96
2007-03-15,97.2476,97.6761,4.5358,1392.28,30070,82568,3.59,100.7166,60.91
2007-03-16,97.0407,97.6761,4.5435,1386.95,30070,82568,3.59,100.7166,60.28
2007-03-19,97.1062,97.6761,4.5632,1402.06,30070,82568,3.59,100.7166,60.67
2007-03-20,96.7985,97.6761,4.5494,1410.94,30070,82568,3.59,100.7166,60.42
2007-03-21,96.6195,97.6761,4.5356,1435.04,30070,82568,3.59,100.7166,61.25
2007-03-22,96.3893,97.6761,4.5829,1434.54,30070,82568,3.59,100.7166,62.51
2007-03-23,96.5662,97.6761,4.6105,1436.11,30070,82568,3.59,100.7166,63.13
2007-03-26,96.5493,97.6761,4.6006,1437.5,30070,82568,3.59,100.7166,64.51
2007-03-27,96.4558,97.6761,4.5966,1428.61,30070,82568,3.59,100.7166,64.65
2007-03-28,96.4894,97.6761,4.6204,1417.23,30070,82568,3.59,100.7166,65.93
2007-03-29,96.5067,97.6761,4.6423,1422.53,30070,82568,3.59,100.7166,68.26
2007-03-30,96.3183,97.6761,4.6443,1420.86,30070,82568,3.59,100.7166,68.16
2007-04-02,96.3175,97.4324,4.6403,1424.55,29950,82568,2.4,100.8952,68.88
2007-04-03,96.3774,97.4324,4.6642,1437.77,29950,82568,2.4,100.8952,67.77
2007-04-04,96.3646,97.4324,4.6482,1439.37,29950,82568,2.4,100.8952,68.41
2007-04-05,96.1188,97.4324,4.6782,1443.76,29950,82568,2.4,100.8952,68.05
2007-04-06,96.2526,97.4324,4.7485,1443.76,29950,82568,2.4,100.8952,68.05
2007-04-09,96.293,97.4324,4.7425,1444.61,29950,82568,2.4,100.8952,66.6
2007-04-10,96.1179,97.4324,4.7184,1448.39,29950,82568,2.4,100.8952,67.42
2007-04-11,96.0293,97.4324,4.7304,1438.87,29950,82568,2.4,100.8952,67.8
2007-04-12,95.7999,97.4324,4.7345,1447.8,29950,82568,2.4,100.8952,68.8
2007-04-13,95.711,97.4324,4.7608,1452.85,29950,82568,2.4,100.8952,68.96
2007-04-16,95.5538,97.4324,4.7346,1468.47,29950,82568,2.4,100.8952,67.3
2007-04-17,95.3832,97.4324,4.6803,1471.48,29950,82568,2.4,100.8952,65.99
2007-04-18,95.3109,97.4324,4.6502,1472.5,29950,82568,2.4,100.8952,66.21
2007-04-19,95.2712,97.4324,4.6642,1470.73,29950,82568,2.4,100.8952,65.74
2007-04-20,95.1692,97.4324,4.6703,1484.35,29950,82568,2.4,100.8952,66.58
2007-04-23,95.1833,97.4324,4.6402,1480.93,29950,82568,2.4,100.8952,67.96
2007-04-24,95.1608,97.4324,4.6202,1480.41,29950,82568,2.4,100.8952,67.18
2007-04-25,94.8497,97.4324,4.6502,1495.42,29950,82568,2.4,100.8952,68.51
2007-04-26,95.1653,97.4324,4.6964,1494.25,29950,82568,2.4,100.8952,67.84
2007-04-27,95.0103,97.4324,4.6924,1494.07,29950,82568,2.4,100.8952,68.31
2007-04-30,94.8365,96.131,4.6222,1482.37,30325,82568,2.4,101.5723,67.65
2007-05-01,95.0037,96.131,4.6362,1486.3,30325,82568,2.4,101.5723,67.1
2007-05-02,95.0352,96.131,4.6422,1495.92,30325,82568,2.4,101.5723,66.26
2007-05-03,95.0167,96.131,4.6723,1502.39,30325,82568,2.4,101.5723,66.2
2007-05-04,94.9118,96.131,4.6382,1505.62,30325,82568,2.4,101.5723,65.25
2007-05-07,94.6914,96.131,4.6262,1509.48,30325,82568,2.4,101.5723,64.54
2007-05-08,94.8648,96.131,4.6342,1507.72,30325,82568,2.4,101.5723,65.54
2007-05-09,94.7933,96.131,4.6618,1512.58,30325,82568,2.4,101.5723,65.25
2007-05-10,94.9506,96.131,4.6379,1491.47,30325,82568,2.4,101.5723,65.85
2007-05-11,95.0035,96.131,4.6717,1505.85,30325,82568,2.4,101.5723,66.81
2007-05-14,94.8267,96.131,4.6936,1503.15,30325,82568,2.4,101.5723,66.81
2007-05-15,94.5574,96.131,4.7016,1501.19,30325,82568,2.4,101.5723,68.03
2007-05-16,94.8143,96.131,4.7096,1514.14,30325,82568,2.4,101.5723,68.02
2007-05-17,94.8339,96.131,4.7517,1512.75,30325,82568,2.4,101.5723,70.14
2007-05-18,94.6573,96.131,4.8001,1522.75,30325,82568,2.4,101.5723,69.48
2007-05-21,94.7026,96.131,4.782,1525.1,30325,82568,2.4,101.5723,70.46
2007-05-22,94.5753,96.131,4.8245,1524.12,30325,82568,2.4,101.5723,69.7
2007-05-23,94.4557,96.131,4.8468,1522.28,30325,82568,2.4,101.5723,70.78
2007-05-24,94.7025,96.131,4.8387,1507.51,30325,82568,2.4,101.5723,70.77
2007-05-25,94.5022,96.131,4.8572,1515.73,30325,82568,2.4,101.5723,70.69
2007-05-28,94.4959,96.131,4.8573,1515.73,30325,82568,2.4,101.5723,70.69
2007-05-29,94.3533,96.131,4.8818,1518.11,30325,82568,2.4,101.5723,70.69
2007-05-30,94.549,96.131,4.8675,1530.23,30325,82568,2.4,101.5723,67.7
2007-05-31,94.3215,95.4014,4.8879,1530.62,30015,82568,2.4,101.6269,68.12
2007-06-01,94.132,95.4014,4.9516,1536.34,30015,82568,2.4,101.6269,69
2007-06-04,93.9969,95.4014,4.9271,1539.18,30015,82568,2.4,101.6269,70.31
2007-06-05,93.9986,95.4014,4.9908,1530.95,30015,82568,2.4,101.6269,70.45
2007-06-06,94.1217,95.4014,4.9641,1517.38,30015,82568,2.4,101.6269,70.94
2007-06-07,94.3537,95.4014,5.13,1490.72,30015,82568,2.4,101.6269,71.15
2007-06-08,94.7599,95.4014,5.0991,1507.67,30015,82568,2.4,101.6269,68.5
2007-06-11,94.6576,95.4014,5.1514,1509.12,30015,82568,2.4,101.6269,69.56
2007-06-12,94.6991,95.4014,5.2928,1493,30015,82568,2.4,101.6269,68.74
2007-06-13,94.9011,95.4014,5.1979,1515.67,30015,82568,2.4,101.6269,69.8
2007-06-14,94.9029,95.4014,5.2212,1522.97,30015,82568,2.4,101.6269,70.96
2007-06-15,94.6228,95.4014,5.1627,1532.91,30015,82568,2.4,101.6269,71.5
2007-06-18,94.5475,95.4014,5.1335,1531.05,30015,82568,2.4,101.6269,72.14
2007-06-19,94.3227,95.4014,5.0814,1533.71,30015,82568,2.4,101.6269,71.73
2007-06-20,94.3618,95.4014,5.1316,1512.84,30015,82568,2.4,101.6269,70.46
2007-06-21,94.6073,95.4014,5.1863,1522.19,30015,82568,2.4,101.6269,70.22
2007-06-22,94.4371,95.4014,5.13,1502.56,30015,82568,2.4,101.6269,71.22
2007-06-25,94.5105,95.4014,5.08,1497.74,30015,82568,2.4,101.6269,71.19
2007-06-26,94.4678,95.4014,5.078,1492.89,30015,82568,2.4,101.6269,70.24
2007-06-27,94.5633,95.4014,5.0802,1506.35,30015,82568,2.4,101.6269,70.52
2007-06-28,94.2395,95.4014,5.1033,1505.71,30015,82568,2.4,101.6269,70.57
2007-06-29,94.1393,95.4014,5.0244,1503.35,30015,82568,2.4,101.6269,71.35
2007-07-02,93.634,95.1339,4.9892,1519.43,30035,82568,2.94,101.6547,72.68
2007-07-03,93.697,95.1339,5.0372,1524.87,30035,82568,2.94,101.6547,72.89
2007-07-04,93.6965,95.1339,5.0373,1524.87,30035,82568,2.94,101.6547,72.9
2007-07-05,93.7653,95.1339,5.1402,1525.4,30035,82568,2.94,101.6547,74.86
2007-07-06,93.5759,95.1339,5.1824,1530.44,30035,82568,2.94,101.6547,75.61
2007-07-09,93.5519,95.1339,5.1382,1531.85,30035,82568,2.94,101.6547,75.73
2007-07-10,93.3339,95.1339,5.0212,1510.12,30035,82568,2.94,101.6547,76.35
2007-07-11,93.3089,95.1339,5.086,1518.76,30035,82568,2.94,101.6547,75.35
2007-07-12,93.1198,95.1339,5.1239,1547.7,30035,82568,2.94,101.6547,76.28
2007-07-13,93.0133,95.1339,5.0928,1552.5,30035,82568,2.94,101.6547,77.65
2007-07-16,92.9094,95.1339,5.0385,1549.52,30035,82568,2.94,101.6547,77.35
2007-07-17,92.9095,95.1339,5.0491,1549.37,30035,82568,2.94,101.6547,75.53
2007-07-18,92.7959,95.1339,5.0283,1546.17,30035,82568,2.94,101.6547,76.71
2007-07-19,92.7332,95.1339,5.0159,1553.08,30035,82568,2.94,101.6547,77.65
2007-07-20,92.7179,95.1339,4.9497,1534.1,30035,82568,2.94,101.6547,77.52
2007-07-23,92.6585,95.1339,4.9477,1541.57,30035,82568,2.94,101.6547,76.87
2007-07-24,92.505,95.1339,4.9085,1511.04,30035,82568,2.94,101.6547,75.1
2007-07-25,92.9189,95.1339,4.8983,1518.09,30035,82568,2.94,101.6547,76.4
2007-07-26,93.1186,95.1339,4.7854,1482.67,30035,82568,2.94,101.6547,74.93
2007-07-27,93.5485,95.1339,4.757,1458.95,30035,82568,2.94,101.6547,76.11
2007-07-30,93.5918,95.1339,4.802,1473.91,30035,82568,2.94,101.6547,75.67
2007-07-31,93.4264,93.7299,4.7388,1455.28,30400,82568,2.94,101.4953,77.12
2007-08-01,93.4011,93.7299,4.7919,1465.81,30400,82568,2.94,101.4953,75.3
2007-08-02,93.3038,93.7299,4.7654,1472.2,30400,82568,2.94,101.4953,75.83
2007-08-03,93.1039,93.7299,4.6842,1433.06,30400,82568,2.94,101.4953,74.74
2007-08-06,93.1112,93.7299,4.7371,1467.67,30400,82568,2.94,101.4953,71.12
2007-08-07,93.3171,93.7299,4.7677,1476.71,30400,82568,2.94,101.4953,71.64
2007-08-08,93.0989,93.7299,4.8767,1497.49,30400,82568,2.94,101.4953,71.22
2007-08-09,93.441,93.7299,4.7678,1453.09,30400,82568,2.94,101.4953,70.33
2007-08-10,93.5214,93.7299,4.8076,1453.64,30400,82568,2.94,101.4953,70.4
2007-08-13,93.6032,93.7299,4.7599,1452.92,30400,82568,2.94,101.4953,70.33
2007-08-14,94.0416,93.7299,4.7243,1426.54,30400,82568,2.94,101.4953,70.65
2007-08-15,94.5014,93.7299,4.7243,1406.7,30400,82568,2.94,101.4953,71.59
2007-08-16,94.9055,93.7299,4.6572,1411.27,30400,82568,2.94,101.4953,69.42
2007-08-17,94.319,93.7299,4.6847,1445.94,30400,82568,2.94,101.4953,70.22
2007-08-20,94.2138,93.7299,4.6257,1445.55,30400,82568,2.94,101.4953,69.91
2007-08-21,94.2676,93.7299,4.5904,1447.12,30400,82568,2.94,101.4953,68.65
2007-08-22,94.0998,93.7299,4.6452,1464.07,30400,82568,2.94,101.4953,68.78
2007-08-23,93.9827,93.7299,4.6452,1462.5,30400,82568,2.94,101.4953,69.94
2007-08-24,93.6863,93.7299,4.6156,1479.37,30400,82568,2.94,101.4953,70.61
2007-08-27,93.6109,93.7299,4.5627,1466.79,30400,82568,2.94,101.4953,71.01
2007-08-28,93.8394,93.7299,4.5062,1432.36,30400,82568,2.94,101.4953,70.56
2007-08-29,93.7174,93.7299,4.5587,1463.76,30400,82568,2.94,101.4953,72.11
2007-08-30,93.7324,93.7299,4.5061,1457.64,30400,82568,2.94,101.4953,71.97
2007-08-31,93.6674,94.0675,4.5292,1473.99,30345,82568,2.94,101.6943,72.66
2007-09-03,93.6691,94.0675,4.5291,1473.99,30345,82568,2.94,101.6943,73.47
2007-09-04,93.6433,94.0675,4.5466,1489.42,30345,82568,2.94,101.6943,73.95
2007-09-05,93.5453,94.0675,4.4669,1472.29,30345,82568,2.94,101.6943,74.32
2007-09-06,93.4468,94.0675,4.5076,1478.55,30345,82568,2.94,101.6943,74.8
2007-09-07,93.2939,94.0675,4.3816,1453.55,30345,82568,2.94,101.6943,75.05
2007-09-10,93.2349,94.0675,4.322,1451.7,30345,82568,2.94,101.6943,75.52
2007-09-11,92.9244,94.0675,4.3679,1471.49,30345,82568,2.94,101.6943,76.38
2007-09-12,92.6386,94.0675,4.4102,1471.56,30345,82568,2.94,101.6943,77.46
2007-09-13,92.6172,94.0675,4.4643,1483.95,30345,82568,2.94,101.6943,77.42
2007-09-14,92.7083,94.0675,4.4544,1484.25,30345,82568,2.94,101.6943,76.45
2007-09-17,92.823,94.0675,4.466,1476.65,30345,82568,2.94,101.6943,76.98
2007-09-18,92.6584,94.0675,4.4717,1519.78,30345,82568,2.94,101.6943,78.29
2007-09-19,92.1534,94.0675,4.5458,1529.03,30345,82568,2.94,101.6943,78.28
2007-09-20,91.4212,94.0675,4.6957,1518.75,30345,82568,2.94,101.6943,79.09
2007-09-21,91.4854,94.0675,4.6203,1525.75,30345,82568,2.94,101.6943,79.07
2007-09-24,91.4017,94.0675,4.6282,1517.74,30345,82568,2.94,101.6943,78.74
