Start Date,1/1/83,,,,,,,,
End Date,,,,,,,,,
,,,,,,,,,
,USTWBGD Index,USTRBGD Index,USGG10YR Index,SPX Index,OPCRTOTL Index,OLPRTWLD Index,EHGDDEV Index,IP Index,CO1 Comdty
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2/19/88,56.6018,95.5927,8.257,261.61,16742,60406,7.06,60.309,#N/A N/A
2/22/88,56.4345,95.5927,8.224,265.64,16742,60406,7.06,60.309,#N/A N/A
2/23/88,56.3295,95.5927,8.168,265.02,16742,60406,7.06,60.309,#N/A N/A
2/24/88,56.3008,95.5927,8.196,264.43,16742,60406,7.06,60.309,#N/A N/A
2/25/88,56.3122,95.5927,8.238,261.58,16742,60406,7.06,60.309,#N/A N/A
2/26/88,56.1596,95.5927,8.168,262.46,16742,60406,7.06,60.309,#N/A N/A
2/29/88,56.1591,95.758,8.149,267.82,16742,60406,7.06,60.6122,#N/A N/A
3/1/88,56.3291,95.758,8.153,267.22,16742,60406,7.06,60.6122,#N/A N/A
3/2/88,56.4624,95.758,8.112,267.98,16742,60406,7.06,60.6122,#N/A N/A
3/3/88,56.4749,95.758,8.112,267.88,16742,60406,7.06,60.6122,#N/A N/A
3/4/88,56.3946,95.758,8.275,267.3,16742,60406,7.06,60.6122,#N/A N/A
3/7/88,56.1444,95.758,8.317,267.38,16742,60406,7.06,60.6122,#N/A N/A
3/8/88,55.9938,95.758,8.317,269.43,16742,60406,7.06,60.6122,#N/A N/A
3/9/88,55.9712,95.758,8.303,269.06,16742,60406,7.06,60.6122,#N/A N/A
3/10/88,56.0264,95.758,8.345,263.84,16742,60406,7.06,60.6122,#N/A N/A
3/11/88,55.9027,95.758,8.284,264.94,16742,60406,7.06,60.6122,#N/A N/A
3/14/88,55.8745,95.758,8.293,266.37,16742,60406,7.06,60.6122,#N/A N/A
3/15/88,55.8956,95.758,8.284,266.13,16742,60406,7.06,60.6122,#N/A N/A
3/16/88,55.9363,95.758,8.379,268.65,16742,60406,7.06,60.6122,#N/A N/A
3/17/88,56.1828,95.758,8.293,271.22,16742,60406,7.06,60.6122,#N/A N/A
3/18/88,56.2164,95.758,8.412,271.12,16742,60406,7.06,60.6122,#N/A N/A
3/21/88,56.0579,95.758,8.45,268.74,16742,60406,7.06,60.6122,#N/A N/A
3/22/88,56.0512,95.758,8.45,268.84,16742,60406,7.06,60.6122,#N/A N/A
3/23/88,55.9594,95.758,8.489,268.91,16742,60406,7.06,60.6122,#N/A N/A
3/24/88,55.7588,95.758,8.508,263.35,16742,60406,7.06,60.6122,#N/A N/A
3/25/88,55.7186,95.758,8.441,258.51,16742,60406,7.06,60.6122,#N/A N/A
3/28/88,55.3957,95.758,8.61,258.06,16742,60406,7.06,60.6122,#N/A N/A
3/29/88,55.417,95.758,8.532,260.07,16742,60406,7.06,60.6122,#N/A N/A
3/30/88,55.4175,95.758,8.547,258.07,16742,60406,7.06,60.6122,#N/A N/A
3/31/88,55.2511,94.2174,8.542,258.89,16742,60406,5.36,60.7452,#N/A N/A
4/1/88,55.4496,94.2174,8.542,258.89,16742,60406,5.36,60.7452,#N/A N/A
4/4/88,55.4876,94.2174,8.659,256.09,16742,60406,5.36,60.7452,#N/A N/A
4/5/88,55.7103,94.2174,8.644,258.51,16742,60406,5.36,60.7452,#N/A N/A
4/6/88,55.7792,94.2174,8.571,265.49,16742,60406,5.36,60.7452,#N/A N/A
4/7/88,55.9173,94.2174,8.586,266.16,16742,60406,5.36,60.7452,#N/A N/A
4/8/88,55.8573,94.2174,8.484,269.43,16742,60406,5.36,60.7452,#N/A N/A
4/11/88,56.01,94.2174,8.581,270.16,16742,60406,5.36,60.7452,#N/A N/A
4/12/88,56.0042,94.2174,8.557,271.37,16742,60406,5.36,60.7452,#N/A N/A
4/13/88,56.0549,94.2174,8.538,271.57,16742,60406,5.36,60.7452,#N/A N/A
4/14/88,55.5196,94.2174,8.674,259.75,16742,60406,5.36,60.7452,#N/A N/A
4/15/88,55.4574,94.2174,8.738,259.77,16742,60406,5.36,60.7452,#N/A N/A
4/18/88,55.4006,94.2174,8.818,259.21,16742,60406,5.36,60.7452,#N/A N/A
4/19/88,55.4958,94.2174,8.838,257.92,16742,60406,5.36,60.7452,#N/A N/A
4/20/88,55.4266,94.2174,8.798,256.13,16742,60406,5.36,60.7452,#N/A N/A
4/21/88,55.4787,94.2174,8.803,256.42,16742,60406,5.36,60.7452,#N/A N/A
4/22/88,55.5905,94.2174,8.769,260.14,16742,60406,5.36,60.7452,#N/A N/A
4/25/88,55.6607,94.2174,8.769,262.46,16742,60406,5.36,60.7452,#N/A N/A
4/26/88,55.6131,94.2174,8.779,263.93,16742,60406,5.36,60.7452,#N/A N/A
4/27/88,55.6382,94.2174,8.799,263.8,16742,60406,5.36,60.7452,#N/A N/A
4/28/88,55.5755,94.2174,8.868,262.61,16742,60406,5.36,60.7452,#N/A N/A
4/29/88,55.6191,94.2174,8.889,261.33,16742,60406,5.36,60.7452,#N/A N/A
5/2/88,55.9195,93.4694,8.904,261.56,16742,60406,5.36,61.108,#N/A N/A
5/3/88,55.9246,93.4694,8.879,263,16742,60406,5.36,61.108,#N/A N/A
5/4/88,55.9722,93.4694,8.919,260.32,16742,60406,5.36,61.108,#N/A N/A
5/5/88,55.9219,93.4694,8.914,258.79,16742,60406,5.36,61.108,#N/A N/A
5/6/88,55.9973,93.4694,9.001,257.48,16742,60406,5.36,61.108,#N/A N/A
5/9/88,55.9652,93.4694,9.016,256.54,16742,60406,5.36,61.108,#N/A N/A
5/10/88,55.8837,93.4694,9.062,257.62,16742,60406,5.36,61.108,#N/A N/A
5/11/88,55.7938,93.4694,9.067,253.31,16742,60406,5.36,61.108,#N/A N/A
5/12/88,55.8177,93.4694,9.045,253.85,16742,60406,5.36,61.108,#N/A N/A
5/13/88,55.8709,93.4694,8.987,256.78,16742,60406,5.36,61.108,#N/A N/A
5/16/88,55.9287,93.4694,9.006,258.71,16742,60406,5.36,61.108,#N/A N/A
5/17/88,56.1935,93.4694,9.117,255.39,16742,60406,5.36,61.108,#N/A N/A
5/18/88,56.2131,93.4694,9.185,251.35,16742,60406,5.36,61.108,#N/A N/A
5/19/88,56.1456,93.4694,9.166,252.57,16742,60406,5.36,61.108,#N/A N/A
5/20/88,56.1495,93.4694,9.219,253.02,16742,60406,5.36,61.108,#N/A N/A
5/23/88,56.103,93.4694,9.224,250.83,16742,60406,5.36,61.108,#N/A N/A
5/24/88,56.0784,93.4694,9.21,253.51,16742,60406,5.36,61.108,#N/A N/A
5/25/88,56.1125,93.4694,9.17,253.76,16742,60406,5.36,61.108,#N/A N/A
5/26/88,56.076,93.4694,9.219,254.63,16742,60406,5.36,61.108,#N/A N/A
5/27/88,56.219,93.4694,9.229,253.42,16742,60406,5.36,61.108,#N/A N/A
5/30/88,56.219,93.4694,9.229,253.42,16742,60406,5.36,61.108,#N/A N/A
5/31/88,56.299,93.5531,9.151,262.16,16742,60406,5.36,60.9843,#N/A N/A
6/1/88,56.5575,93.5531,9.151,266.69,16742,60406,5.36,60.9843,#N/A N/A
6/2/88,56.7443,93.5531,8.971,265.33,16742,60406,5.36,60.9843,#N/A N/A
6/3/88,56.6862,93.5531,9.068,266.45,16742,60406,5.36,60.9843,#N/A N/A
6/6/88,56.6471,93.5531,8.952,267.05,16742,60406,5.36,60.9843,#N/A N/A
6/7/88,56.5359,93.5531,8.961,265.17,16742,60406,5.36,60.9843,#N/A N/A
6/8/88,56.4149,93.5531,9.024,271.52,16742,60406,5.36,60.9843,#N/A N/A
6/9/88,56.4214,93.5531,8.913,270.2,16742,60406,5.36,60.9843,#N/A N/A
6/10/88,56.3643,93.5531,8.932,271.26,16742,60406,5.36,60.9843,#N/A N/A
6/13/88,56.4523,93.5531,8.932,271.43,16742,60406,5.36,60.9843,#N/A N/A
6/14/88,56.755,93.5531,8.898,274.3,16742,60406,5.36,60.9843,#N/A N/A
6/15/88,56.7597,93.5531,8.69,274.45,16742,60406,5.36,60.9843,#N/A N/A
6/16/88,56.6994,93.5531,8.718,269.77,16742,60406,5.36,60.9843,#N/A N/A
6/17/88,56.6996,93.5531,8.889,270.68,16742,60406,5.36,60.9843,#N/A N/A
6/20/88,56.7302,93.5531,9.004,268.94,16742,60406,5.36,60.9843,#N/A N/A
6/21/88,56.7225,93.5531,9.014,271.67,16742,60406,5.36,60.9843,#N/A N/A
6/22/88,57.1147,93.5531,9.018,275.66,16742,60406,5.36,60.9843,#N/A N/A
6/23/88,57.1423,93.5531,8.864,274.82,16742,60406,5.36,60.9843,#N/A N/A
6/24/88,57.5726,93.5531,8.888,273.78,16742,60406,5.36,60.9843,#N/A N/A
6/27/88,57.7429,93.5531,8.821,269.06,16742,60406,5.36,60.9843,#N/A N/A
6/28/88,57.6786,93.5531,8.941,272.31,16742,60406,5.36,60.9843,#N/A N/A
6/29/88,58.1921,93.5531,8.821,270.98,16742,60406,5.36,60.9843,#N/A N/A
6/30/88,58.0419,94.5308,8.873,273.5,16742,60406,3.72,61.1615,#N/A N/A
7/1/88,58.4877,94.5308,8.768,271.78,16742,60406,3.72,61.1615,#N/A N/A
7/4/88,58.4882,94.5308,8.768,271.78,16742,60406,3.72,61.1615,#N/A N/A
7/5/88,58.4485,94.5308,8.801,275.81,16742,60406,3.72,61.1615,#N/A N/A
7/6/88,58.2716,94.5308,8.921,272.02,16742,60406,3.72,61.1615,#N/A N/A
7/7/88,58.0262,94.5308,8.94,271.78,16742,60406,3.72,61.1615,#N/A N/A
7/8/88,58.372,94.5308,9.027,270.02,16742,60406,3.72,61.1615,#N/A N/A
7/11/88,58.4349,94.5308,9.013,270.55,16742,60406,3.72,61.1615,#N/A N/A
7/12/88,58.3522,94.5308,9.086,267.85,16742,60406,3.72,61.1615,#N/A N/A
7/13/88,58.4335,94.5308,9.096,269.32,16742,60406,3.72,61.1615,#N/A N/A
7/14/88,58.4561,94.5308,9.086,270.26,16742,60406,3.72,61.1615,#N/A N/A
7/15/88,58.9463,94.5308,9.056,272.05,16742,60406,3.72,61.1615,#N/A N/A
7/18/88,58.8888,94.5308,9.13,270.51,16742,60406,3.72,61.1615,#N/A N/A
7/19/88,58.5443,94.5308,9.091,268.47,16742,60406,3.72,61.1615,#N/A N/A
7/20/88,58.2813,94.5308,9.091,270,16742,60406,3.72,61.1615,#N/A N/A
7/21/88,58.0903,94.5308,9.14,266.66,16742,60406,3.72,61.1615,#N/A N/A
7/22/88,57.8595,94.5308,9.1,263.5,16742,60406,3.72,61.1615,#N/A N/A
7/25/88,58.217,94.5308,9.076,264.68,16742,60406,3.72,61.1615,#N/A N/A
7/26/88,58.4121,94.5308,9.076,265.19,16742,60406,3.72,61.1615,#N/A N/A
7/27/88,58.2128,94.5308,9.125,262.5,16742,60406,3.72,61.1615,#N/A N/A
7/28/88,58.4067,94.5308,9.145,266.02,16742,60406,3.72,61.1615,#N/A N/A
7/29/88,58.5789,94.5308,9.105,272.02,16742,60406,3.72,61.1615,#N/A N/A
8/1/88,58.8471,96.3187,9.051,272.21,16742,60406,3.72,61.171,#N/A N/A
8/2/88,58.8468,96.3187,8.973,272.06,16742,60406,3.72,61.171,#N/A N/A
8/3/88,58.7997,96.3187,9.027,272.98,16742,60406,3.72,61.171,#N/A N/A
8/4/88,58.851,96.3187,8.983,271.93,16742,60406,3.72,61.171,#N/A N/A
8/5/88,59.0587,96.3187,9.105,271.15,16742,60406,3.72,61.171,#N/A N/A
8/8/88,59.1725,96.3187,9.1,269.98,16742,60406,3.72,61.171,#N/A N/A
8/9/88,59.4258,96.3187,9.179,266.49,16742,60406,3.72,61.171,#N/A N/A
8/10/88,59.5065,96.3187,9.344,261.9,16742,60406,3.72,61.171,#N/A N/A
8/11/88,59.3251,96.3187,9.329,262.75,16742,60406,3.72,61.171,#N/A N/A
8/12/88,59.0475,96.3187,9.369,262.55,16742,60406,3.72,61.171,#N/A N/A
8/15/88,59.1009,96.3187,9.373,258.69,16742,60406,3.72,61.171,#N/A N/A
8/16/88,59.0185,96.3187,9.373,260.56,16742,60406,3.72,61.171,#N/A N/A
8/17/88,59.5123,96.3187,9.364,260.77,16742,60406,3.72,61.171,#N/A N/A
8/18/88,59.3144,96.3187,9.349,261.03,16742,60406,3.72,61.171,#N/A N/A
8/19/88,59.2334,96.3187,9.329,260.24,16742,60406,3.72,61.171,#N/A N/A
8/22/88,59.5639,96.3187,9.378,256.98,16742,60406,3.72,61.171,#N/A N/A
8/23/88,59.4608,96.3187,9.314,257.09,16742,60406,3.72,61.171,#N/A N/A
8/24/88,59.4198,96.3187,9.339,261.13,16742,60406,3.72,61.171,#N/A N/A
8/25/88,59.128,96.3187,9.397,259.18,16742,60406,3.72,61.171,#N/A N/A
8/26/88,59.1588,96.3187,9.383,259.68,16742,60406,3.72,61.171,#N/A N/A
8/29/88,59.3414,96.3187,9.28,262.33,16742,60406,3.72,61.171,#N/A N/A
8/30/88,59.3459,96.3187,9.26,262.51,16742,60406,3.72,61.171,#N/A N/A
8/31/88,59.6275,97.0991,9.236,261.52,16742,60406,3.72,61.4771,#N/A N/A
9/1/88,59.8385,97.0991,9.245,258.35,16742,60406,3.72,61.4771,#N/A N/A
9/2/88,59.6785,97.0991,9.004,264.48,16742,60406,3.72,61.4771,#N/A N/A
9/5/88,59.678,97.0991,9.004,264.48,16742,60406,3.72,61.4771,#N/A N/A
9/6/88,59.4079,97.0991,8.994,265.59,16742,60406,3.72,61.4771,#N/A N/A
9/7/88,59.3219,97.0991,9.004,265.87,16742,60406,3.72,61.4771,#N/A N/A
9/8/88,59.3995,97.0991,8.961,265.88,16742,60406,3.72,61.4771,#N/A N/A
9/9/88,59.3793,97.0991,8.913,266.84,16742,60406,3.72,61.4771,#N/A N/A
9/12/88,59.3325,97.0991,8.951,266.47,16742,60406,3.72,61.4771,#N/A N/A
9/13/88,59.2844,97.0991,8.917,267.43,16742,60406,3.72,61.4771,#N/A N/A
9/14/88,59.5709,97.0991,8.875,269.31,16742,60406,3.72,61.4771,#N/A N/A
9/15/88,59.4637,97.0991,8.908,268.13,16742,60406,3.72,61.4771,#N/A N/A
9/16/88,59.5548,97.0991,8.926,270.65,16742,60406,3.72,61.4771,#N/A N/A
9/19/88,59.4021,97.0991,8.969,268.82,16742,60406,3.72,61.4771,#N/A N/A
9/20/88,59.3845,97.0991,8.94,269.73,16742,60406,3.72,61.4771,#N/A N/A
9/21/88,59.4865,97.0991,8.916,270.16,16742,60406,3.72,61.4771,#N/A N/A
9/22/88,59.5722,97.0991,8.954,269.18,16742,60406,3.72,61.4771,#N/A N/A
9/23/88,59.561,97.0991,8.959,269.76,16742,60406,3.72,61.4771,#N/A N/A
9/26/88,59.6422,97.0991,9.002,268.88,16742,60406,3.72,61.4771,#N/A N/A
9/27/88,59.5312,97.0991,9.04,268.26,16742,60406,3.72,61.4771,#N/A N/A
9/28/88,59.5053,97.0991,9.002,269.08,16742,60406,3.72,61.4771,#N/A N/A
9/29/88,59.5188,97.0991,8.935,272.59,16742,60406,3.72,61.4771,#N/A N/A
9/30/88,59.3902,96.9905,8.935,271.91,16742,60406,4.59,61.2785,#N/A N/A
10/3/88,59.4647,96.9905,8.835,271.38,16742,60406,4.59,61.2785,#N/A N/A
10/4/88,59.4276,96.9905,8.849,270.62,16742,60406,4.59,61.2785,#N/A N/A
10/5/88,59.432,96.9905,8.849,271.86,16742,60406,4.59,61.2785,#N/A N/A
10/6/88,59.4732,96.9905,8.844,272.39,16742,60406,4.59,61.2785,#N/A N/A
10/7/88,59.3845,96.9905,8.688,278.07,16742,60406,4.59,61.2785,#N/A N/A
10/10/88,59.3845,96.9905,8.688,278.24,16742,60406,4.59,61.2785,#N/A N/A
10/11/88,59.0897,96.9905,8.744,277.93,16742,60406,4.59,61.2785,#N/A N/A
10/12/88,58.764,96.9905,8.801,273.98,16742,60406,4.59,61.2785,#N/A N/A
10/13/88,58.5036,96.9905,8.81,275.22,16742,60406,4.59,61.2785,#N/A N/A
10/14/88,58.3202,96.9905,8.805,275.5,16742,60406,4.59,61.2785,#N/A N/A
10/17/88,58.3182,96.9905,8.781,276.41,16742,60406,4.59,61.2785,#N/A N/A
10/18/88,58.15,96.9905,8.753,279.38,16742,60406,4.59,61.2785,#N/A N/A
10/19/88,58.2409,96.9905,8.809,276.97,16742,60406,4.59,61.2785,#N/A N/A
10/20/88,58.1235,96.9905,8.786,282.88,16742,60406,4.59,61.2785,#N/A N/A
10/21/88,57.9332,96.9905,8.814,283.66,16742,60406,4.59,61.2785,#N/A N/A
10/24/88,57.9972,96.9905,8.814,282.28,16742,60406,4.59,61.2785,#N/A N/A
10/25/88,58.0084,96.9905,8.814,282.38,16742,60406,4.59,61.2785,#N/A N/A
10/26/88,57.7977,96.9905,8.78,281.38,16742,60406,4.59,61.2785,#N/A N/A
10/27/88,57.8372,96.9905,8.71,277.28,16742,60406,4.59,61.2785,#N/A N/A
10/28/88,57.833,96.9905,8.686,278.53,16742,60406,4.59,61.2785,#N/A N/A
10/31/88,57.9869,94.7922,8.644,278.97,16742,60406,4.59,61.5488,#N/A N/A
11/1/88,58.3205,94.7922,8.686,279.06,16742,60406,4.59,61.5488,#N/A N/A
11/2/88,58.1642,94.7922,8.714,279.06,16742,60406,4.59,61.5488,#N/A N/A
11/3/88,57.9786,94.7922,8.648,279.2,16742,60406,4.59,61.5488,#N/A N/A
11/4/88,58.2818,94.7922,8.841,276.31,16742,60406,4.59,61.5488,#N/A N/A
11/7/88,58.262,94.7922,8.903,273.93,16742,60406,4.59,61.5488,#N/A N/A
11/8/88,58.3675,94.7922,8.869,275.15,16742,60406,4.59,61.5488,#N/A N/A
11/9/88,57.9691,94.7922,8.927,273.33,16742,60406,4.59,61.5488,#N/A N/A
11/10/88,57.8405,94.7922,8.891,273.69,16742,60406,4.59,61.5488,#N/A N/A
11/11/88,57.8405,94.7922,8.891,267.92,16742,60406,4.59,61.5488,#N/A N/A
11/14/88,57.681,94.7922,8.9,267.72,16742,60406,4.59,61.5488,#N/A N/A
11/15/88,57.7236,94.7922,8.92,268.34,16742,60406,4.59,61.5488,#N/A N/A
11/16/88,57.4278,94.7922,9.006,263.82,16742,60406,4.59,61.5488,#N/A N/A
11/17/88,57.5101,94.7922,9.084,264.6,16742,60406,4.59,61.5488,#N/A N/A
11/18/88,57.559,94.7922,9.035,266.47,16742,60406,4.59,61.5488,#N/A N/A
11/21/88,57.1975,94.7922,9.035,266.22,16742,60406,4.59,61.5488,#N/A N/A
11/22/88,56.9717,94.7922,9.059,267.21,16742,60406,4.59,61.5488,#N/A N/A
11/23/88,56.8898,94.7922,9.079,269,16742,60406,4.59,61.5488,#N/A N/A
11/24/88,56.8898,94.7922,9.079,269,16742,60406,4.59,61.5488,#N/A N/A
11/25/88,56.7504,94.7922,9.166,267.23,16742,60406,4.59,61.5488,#N/A N/A
11/28/88,56.9997,94.7922,9.157,268.64,16742,60406,4.59,61.5488,#N/A N/A
11/29/88,56.8707,94.7922,9.132,270.91,16742,60406,4.59,61.5488,#N/A N/A
11/30/88,56.9139,92.7772,9.054,273.7,16742,60406,4.59,61.7049,#N/A N/A
12/1/88,57.1303,92.7772,9.01,272.49,16742,60406,4.59,61.7049,#N/A N/A
12/2/88,57.0908,92.7772,9.157,271.81,16742,60406,4.59,61.7049,#N/A N/A
12/5/88,56.9898,92.7772,9.112,274.93,16742,60406,4.59,61.7049,#N/A N/A
12/6/88,57.1114,92.7772,8.923,277.59,16742,60406,4.59,61.7049,#N/A N/A
12/7/88,57.6555,92.7772,8.986,278.13,16742,60406,4.59,61.7049,#N/A N/A
12/8/88,57.3913,92.7772,9.024,276.57,16742,60406,4.59,61.7049,#N/A N/A
12/9/88,57.3053,92.7772,9.083,277.03,16742,60406,4.59,61.7049,#N/A N/A
12/12/88,57.4465,92.7772,9.078,276.52,16742,60406,4.59,61.7049,#N/A N/A
12/13/88,57.5653,92.7772,9.147,276.31,16742,60406,4.59,61.7049,#N/A N/A
12/14/88,57.4574,92.7772,9.161,275.31,16742,60406,4.59,61.7049,#N/A N/A
12/15/88,57.6421,92.7772,9.161,274.28,16742,60406,4.59,61.7049,#N/A N/A
12/16/88,57.902,92.7772,9.161,276.29,16742,60406,4.59,61.7049,#N/A N/A
12/19/88,57.7655,92.7772,9.137,278.91,16742,60406,4.59,61.7049,#N/A N/A
12/20/88,58.0126,92.7772,9.083,277.47,16742,60406,4.59,61.7049,#N/A N/A
12/21/88,57.8805,92.7772,9.048,277.38,16742,60406,4.59,61.7049,#N/A N/A
12/22/88,57.914,92.7772,9.058,276.87,16742,60406,4.59,61.7049,#N/A N/A
12/23/88,57.951,92.7772,9.044,277.87,16742,60406,4.59,61.7049,#N/A N/A
12/26/88,57.951,92.7772,9.044,277.87,16742,60406,4.59,61.7049,#N/A N/A
12/27/88,57.9459,92.7772,9.142,276.83,16742,60406,4.59,61.7049,#N/A N/A
12/28/88,58.1203,92.7772,9.186,277.08,16742,60406,4.59,61.7049,#N/A N/A
12/29/88,58.1045,92.7772,9.156,279.4,16742,60406,4.59,61.7049,#N/A N/A
12/30/88,57.8856,92.7772,9.137,277.72,16742,60406,4.59,61.7049,#N/A N/A
1/2/89,58.2807,92.3824,9.137,277.72,16742,62840,4.77,61.9851,#N/A N/A
1/3/89,58.0017,92.3824,9.216,275.31,16742,62840,4.77,61.9851,#N/A N/A
1/4/89,58.3436,92.3824,9.226,279.43,16742,62840,4.77,61.9851,#N/A N/A
1/5/89,58.4409,92.3824,9.251,280.01,16742,62840,4.77,61.9851,#N/A N/A
1/6/89,58.7708,92.3824,9.211,280.67,16742,62840,4.77,61.9851,#N/A N/A
1/9/89,58.9057,92.3824,9.231,280.98,16742,62840,4.77,61.9851,#N/A N/A
1/10/89,58.9672,92.3824,9.216,280.38,16742,62840,4.77,61.9851,#N/A N/A
1/11/89,58.8309,92.3824,9.226,282.01,16742,62840,4.77,61.9851,#N/A N/A
1/12/89,58.7647,92.3824,9.157,283.17,16742,62840,4.77,61.9851,#N/A N/A
1/13/89,58.8798,92.3824,9.063,283.87,16742,62840,4.77,61.9851,#N/A N/A
1/16/89,58.8819,92.3824,9.063,284.14,16742,62840,4.77,61.9851,#N/A N/A
1/17/89,59.1269,92.3824,9.058,283.55,16742,62840,4.77,61.9851,#N/A N/A
1/18/89,59.3133,92.3824,8.98,286.53,16742,62840,4.77,61.9851,#N/A N/A
1/19/89,59.3604,92.3824,8.99,286.9,16742,62840,4.77,61.9851,#N/A N/A
1/20/89,58.9983,92.3824,9.024,286.63,16742,62840,4.77,61.9851,#N/A N/A
1/23/89,58.8854,92.3824,8.985,284.5,16742,62840,4.77,61.9851,#N/A N/A
1/24/89,58.884,92.3824,8.936,288.49,16742,62840,4.77,61.9851,#N/A N/A
1/25/89,58.8888,92.3824,8.994,289.14,16742,62840,4.77,61.9851,#N/A N/A
1/26/89,58.8804,92.3824,8.98,291.69,16742,62840,4.77,61.9851,#N/A N/A
1/27/89,59.2,92.3824,8.941,293.82,16742,62840,4.77,61.9851,#N/A N/A
1/30/89,59.1063,92.3824,8.995,294.99,16742,62840,4.77,61.9851,#N/A N/A
1/31/89,59.3692,94.0795,8.98,297.47,20210,62840,4.77,62.1677,#N/A N/A
2/1/89,59.4567,94.0795,8.97,297.09,20210,62840,4.77,62.1677,#N/A N/A
2/2/89,59.4294,94.0795,8.98,296.84,20210,62840,4.77,62.1677,#N/A N/A
2/3/89,59.5483,94.0795,8.995,296.97,20210,62840,4.77,62.1677,#N/A N/A
2/6/89,59.5265,94.0795,9.014,296.04,20210,62840,4.77,62.1677,#N/A N/A
2/7/89,59.374,94.0795,8.96,299.63,20210,62840,4.77,62.1677,#N/A N/A
2/8/89,59.4551,94.0795,8.98,298.65,20210,62840,4.77,62.1677,#N/A N/A
2/9/89,59.2391,94.0795,9.113,296.06,20210,62840,4.77,62.1677,#N/A N/A
2/10/89,59.2653,94.0795,9.172,292.02,20210,62840,4.77,62.1677,#N/A N/A
2/13/89,59.3254,94.0795,9.201,292.54,20210,62840,4.77,62.1677,#N/A N/A
2/14/89,58.9766,94.0795,9.246,291.81,20210,62840,4.77,62.1677,#N/A N/A
2/15/89,58.8692,94.0795,9.211,294.24,20210,62840,4.77,62.1677,#N/A N/A
2/16/89,58.9647,94.0795,9.201,294.81,20210,62840,4.77,62.1677,#N/A N/A
2/17/89,58.9429,94.0795,9.201,296.76,20210,62840,4.77,62.1677,#N/A N/A
2/20/89,58.9429,94.0795,9.201,296.76,20210,62840,4.77,62.1677,#N/A N/A
2/21/89,59.1405,94.0795,9.221,295.98,20210,62840,4.77,62.1677,#N/A N/A
2/22/89,59.15,94.0795,9.29,290.91,20210,62840,4.77,62.1677,#N/A N/A
2/23/89,58.9811,94.0795,9.325,292.05,20210,62840,4.77,62.1677,#N/A N/A
2/24/89,59.0675,94.0795,9.38,287.13,20210,62840,4.77,62.1677,#N/A N/A
2/27/89,59.1417,94.0795,9.35,287.82,20210,62840,4.77,62.1677,#N/A N/A
2/28/89,59.1564,94.1855,9.295,288.86,20015,62840,4.77,61.8916,#N/A N/A
3/1/89,59.8115,94.1855,9.37,287.11,20015,62840,4.77,61.8916,#N/A N/A
3/2/89,59.7752,94.1855,9.3,289.95,20015,62840,4.77,61.8916,#N/A N/A
3/3/89,59.7573,94.1855,9.3,291.18,20015,62840,4.77,61.8916,#N/A N/A
3/6/89,59.9094,94.1855,9.245,294.81,20015,62840,4.77,61.8916,#N/A N/A
3/7/89,59.9698,94.1855,9.26,293.87,20015,62840,4.77,61.8916,#N/A N/A
3/8/89,60.0106,94.1855,9.225,294.08,20015,62840,4.77,61.8916,#N/A N/A
3/9/89,60.0631,94.1855,9.24,293.93,20015,62840,4.77,61.8916,#N/A N/A
3/10/89,60.0848,94.1855,9.335,292.88,20015,62840,4.77,61.8916,#N/A N/A
3/13/89,60.1571,94.1855,9.36,295.32,20015,62840,4.77,61.8916,#N/A N/A
3/14/89,60.0026,94.1855,9.305,295.14,20015,62840,4.77,61.8916,#N/A N/A
3/15/89,60.182,94.1855,9.305,296.67,20015,62840,4.77,61.8916,#N/A N/A
3/16/89,60.2351,94.1855,9.3,299.44,20015,62840,4.77,61.8916,#N/A N/A
3/17/89,60.315,94.1855,9.471,292.69,20015,62840,4.77,61.8916,#N/A N/A
3/20/89,60.2996,94.1855,9.537,289.92,20015,62840,4.77,61.8916,#N/A N/A
3/21/89,60.204,94.1855,9.506,291.33,20015,62840,4.77,61.8916,#N/A N/A
3/22/89,60.1596,94.1855,9.43,290.49,20015,62840,4.77,61.8916,#N/A N/A
3/23/89,60.1503,94.1855,9.42,288.98,20015,62840,4.77,61.8916,#N/A N/A
3/24/89,60.2092,94.1855,9.42,288.98,20015,62840,4.77,61.8916,#N/A N/A
3/27/89,60.4236,94.1855,9.426,290.57,20015,62840,4.77,61.8916,#N/A N/A
3/28/89,60.6275,94.1855,9.385,291.59,20015,62840,4.77,61.8916,#N/A N/A
3/29/89,60.5869,94.1855,9.315,292.35,20015,62840,4.77,61.8916,#N/A N/A
3/30/89,60.6332,94.1855,9.34,292.52,20015,62840,4.77,61.8916,#N/A N/A
3/31/89,60.6129,95.5481,9.275,294.87,20345,62840,5.65,62.0508,#N/A N/A
4/3/89,60.8956,95.5481,9.211,296.39,20345,62840,5.65,62.0508,#N/A N/A
4/4/89,60.6195,95.5481,9.147,295.31,20345,62840,5.65,62.0508,#N/A N/A
4/5/89,60.7894,95.5481,9.176,296.24,20345,62840,5.65,62.0508,#N/A N/A
4/6/89,60.7782,95.5481,9.211,295.29,20345,62840,5.65,62.0508,#N/A N/A
